tracer,oxygen,treatment,time,metabolite,isotope,mean,se
lac3,21%,BAY,48,AKG,M5,0.04641246130765003,8.231571427827142e-4
lac3,21%,BAY,72,AKG,M0,0.76647764638355,0.010471927560297356
lac3,21%,BAY,72,AKG,M1,0.0035593701925652208,0.0013825948541226335
lac3,21%,BAY,72,AKG,M2,0.1351749826242054,0.00420553357084663
lac3,21%,BAY,72,AKG,M3,0.035336607253825175,0.003027299041092606
lac3,21%,BAY,72,AKG,M4,0.034652956641916824,6.21707647663304e-5
lac3,21%,BAY,72,AKG,M5,0.029524508886179524,0.0017785413405248113
lac3,0.5%,None,24,AKG,M0,0.670462478752427,0.009141915730592401
lac3,0.5%,None,24,AKG,M1,0.011853437785795975,5.475700224939163e-4
lac3,0.5%,None,24,AKG,M2,0.16829288320559888,0.001066167036151519
lac3,0.5%,None,24,AKG,M3,0.047278408577057535,0.003312683510993265
lac3,0.5%,None,24,AKG,M4,0.045310226568596124,0.0034137417768680127
lac3,0.5%,None,24,AKG,M5,0.046388576755686216,0.011298707637411635
lac3,0.5%,None,48,AKG,M0,0.6979076415081893,0.01224386579224405
lac3,0.5%,None,48,AKG,M1,0.010290901356915487,5.67383763614223e-4
lac3,0.5%,None,48,AKG,M2,0.16938788772604957,0.0067897001035294
lac3,0.5%,None,48,AKG,M3,0.040004075420749644,0.001460243991116869
lac3,0.5%,None,48,AKG,M4,0.04403348063287751,0.002837672226316571
lac3,0.5%,None,48,AKG,M5,0.03956719411048798,2.077492794256251e-4
lac3,0.5%,None,72,AKG,M0,0.7928885361200484,0.03098576531814401
lac3,0.5%,None,72,AKG,M1,0.004816418009476813,7.786801268757928e-4
lac3,0.5%,None,72,AKG,M2,0.11720981587811824,0.017034165574791194
lac3,0.5%,None,72,AKG,M3,0.026682893353521153,0.0030917676441762584
lac3,0.5%,None,72,AKG,M4,0.02849243190158536,0.004722675800081903
lac3,0.5%,None,72,AKG,M5,0.029909904737249856,0.005447683387906868
q5,21%,None,24,AKG,M0,0.19426413138815063,0.008584284898324817
q5,21%,None,24,AKG,M1,0.02770036896205043,0.0010169716975208113
q5,21%,None,24,AKG,M2,0.02350062717289009,6.394978029372467e-4
q5,21%,None,24,AKG,M3,0.14085456841935795,0.0022931869382518603
q5,21%,None,24,AKG,M4,0.016912852582726165,8.78218127822917e-5
q5,21%,None,24,AKG,M5,0.5969397619554238,0.004887437081860268
q5,21%,None,48,AKG,M0,0.18323937751953284,0.0036696830109333375
q5,21%,None,48,AKG,M1,0.035549989307105956,5.569036619473334e-4
q5,21%,None,48,AKG,M2,0.028441256597836157,5.202891421203684e-4
q5,21%,None,48,AKG,M3,0.15160622684814434,7.751846989017073e-4
q5,21%,None,48,AKG,M4,0.016491051028238547,1.1086465442812732e-4
q5,21%,None,48,AKG,M5,0.5834398872281763,5.852574224207443e-4
q5,21%,None,72,AKG,M0,0.15385290077492764,0.005365087264295982
q5,21%,None,72,AKG,M1,0.027939016632414937,2.2149448022943353e-4
q5,21%,None,72,AKG,M2,0.028155824100392038,6.960332557004777e-4
q5,21%,None,72,AKG,M3,0.14021311014459836,0.001071128811078125
q5,21%,None,72,AKG,M4,0.01826613837365534,1.7835505926771497e-4
q5,21%,None,72,AKG,M5,0.6315730099740117,0.004330370371281603
q5,21%,DMSO,24,AKG,M0,0.21539070952465458,4.7356876656245994e-7
q5,21%,DMSO,24,AKG,M1,0.026234046142767364,0.0010533785615422092
q5,21%,DMSO,24,AKG,M2,0.022461287458653677,0.001087673944627783
q5,21%,DMSO,24,AKG,M3,0.13651569146825399,0.0026471925656711276
q5,21%,DMSO,24,AKG,M4,0.016119396299867715,4.6335902235887337e-4
q5,21%,DMSO,24,AKG,M5,0.5832788691058026,0.004325359618248758
q5,21%,DMSO,48,AKG,M0,0.20912523487824838,0.006986471894353419
q5,21%,DMSO,48,AKG,M1,0.03638051193748093,0.0011670065465681848
q5,21%,DMSO,48,AKG,M2,0.02830115179341605,6.083663387888207e-4
q5,21%,DMSO,48,AKG,M3,0.14774414536204133,0.002344611458410653
q5,21%,DMSO,48,AKG,M4,0.015634962493041638,1.5440922259647626e-4
q5,21%,DMSO,48,AKG,M5,0.5628139935357717,0.0030208967731822356
q5,21%,DMSO,72,AKG,M0,0.20164693491173452,0.007930988967151706
q5,21%,DMSO,72,AKG,M1,0.029459923946777572,6.571139678460351e-4
q5,21%,DMSO,72,AKG,M2,0.027472274054243233,1.8077381584313303e-4
q5,21%,DMSO,72,AKG,M3,0.1354462444621094,9.590074673984234e-4
q5,21%,DMSO,72,AKG,M4,0.01679487195891107,3.6466187217546776e-4
q5,21%,DMSO,72,AKG,M5,0.5891797506662242,0.00900167471437757
q5,21%,BAY,24,AKG,M0,0.38670568020345003,0.005022493038703834
q5,21%,BAY,24,AKG,M1,1.6393499532641143e-4,7.432468696614478e-5
q5,21%,BAY,24,AKG,M2,0.0013903902377422296,2.071478182169346e-4
q5,21%,BAY,24,AKG,M3,0.03564392179926294,0.0034836078484009702
q5,21%,BAY,24,AKG,M4,0.01607436519333965,1.1126759083501628e-4
q5,21%,BAY,24,AKG,M5,0.5606817035120859,0.00073740948006406615
q5,21%,BAY,48,AKG,M0,0.3947088100169688,0.00946744153217663
q5,21%,BAY,48,AKG,M1,1.2857987203013176e-4,1.2857987203013178e-4
q5,21%,BAY,48,AKG,M2,0.001941805585252007,2.1772776163855227e-4
q5,21%,BAY,48,AKG,M3,0.029368395452906794,0.002878937556493641
q5,21%,BAY,48,AKG,M4,0.016150129212489116,4.089077483948201e-4
q5,21%,BAY,48,AKG,M5,0.558295334346306,0.005898357623172756
q5,21%,BAY,72,AKG,M0,0.39573929636007593,0.0051231141335939525
q5,21%,BAY,72,AKG,M1,1.0127436158456155e-4,1.0127436158456155e-4
q5,21%,BAY,72,AKG,M2,0.0011278119925277592,3.533431528011726e-4
q5,21%,BAY,72,AKG,M3,0.026147678114237072,0.003154116751031248
q5,21%,BAY,72,AKG,M4,0.016440022852786965,7.394930974990477e-5
q5,21%,BAY,72,AKG,M5,0.5610398550815054,0.0010795051827304225
q5,0.5%,None,24,AKG,M0,0.39173352053876564,0.015949959977176437
q5,0.5%,None,24,AKG,M1,0.007368776667220934,4.0249143983365175e-5
q5,0.5%,None,24,AKG,M2,0.00989480973421419,9.706397822915878e-5
q5,0.5%,None,24,AKG,M3,0.08460348230738376,0.003078033583397128
q5,0.5%,None,24,AKG,M4,0.014129063221036582,1.63034817076653e-4
q5,0.5%,None,24,AKG,M5,0.4923243297612007,0.013993373939381229
q5,0.5%,None,48,AKG,M0,0.3016853984034941,0.014735538883357787
q5,0.5%,None,48,AKG,M1,0.012558394691185441,4.212728006191209e-4
q5,0.5%,None,48,AKG,M2,0.013269422023348042,0.00063918742481475525
q5,0.5%,None,48,AKG,M3,0.09946085411760408,0.0021155767115391853
q5,0.5%,None,48,AKG,M4,0.015376004774144593,2.5271693028822416e-4
q5,0.5%,None,48,AKG,M5,0.56969661428505,0.015310719659530172
q5,0.5%,None,72,AKG,M0,0.28329209258898114,0.004190768730475845
q5,0.5%,None,72,AKG,M1,0.011549627624281144,1.8329371685037846e-4
q5,0.5%,None,72,AKG,M2,0.012996009800491736,3.3539078703863465e-4
q5,0.5%,None,72,AKG,M3,0.09749768386261837,9.391522197497727e-4
q5,0.5%,None,72,AKG,M4,0.016725441145269103,3.4043787108818424e-4
q5,0.5%,None,72,AKG,M5,0.5823422921215572,0.005436401285767709
glc2,21%,None,24,ALA,M0,0.9753752077932522,0.0022130567705984307
glc2,21%,None,24,ALA,M1,2.974786984451377e-24,1.4141113307348073e-24
glc2,21%,None,24,ALA,M2,0.024808291698792524,0.0035321675672491406
glc2,21%,None,24,ALA,M3,1.2026503866592781e-4,6.342823795972253e-5
glc2,21%,None,48,ALA,M0,0.9451273599949988,0.007464822886975755
glc2,21%,None,48,ALA,M1,7.724307303421676e-5,4.465172104976493e-5
glc2,21%,None,48,ALA,M2,0.05657686019846564,0.00720821799733161
glc2,21%,None,48,ALA,M3,5.650521817661472e-4,5.965139438808387e-5
glc2,21%,None,72,ALA,M0,0.8771813355430659,0.006965662940441114
glc2,21%,None,72,ALA,M1,0.0033575526399490193,3.9231983089908705e-5
glc2,21%,None,72,ALA,M2,0.11804960567370686,0.006817634956396977
glc2,21%,None,72,ALA,M3,0.0012046514934580758,6.607611917786482e-5
glc2,21%,DMSO,24,ALA,M0,0.9784435112381331,0.002691968327055594
glc2,21%,DMSO,24,ALA,M1,1.0441814303182128e-4,1.0441814303182097e-4
glc2,21%,DMSO,24,ALA,M2,0.02528933306839284,0.001404428822931493
glc2,21%,DMSO,24,ALA,M3,6.083451296242832e-5,6.083451296242832e-5
glc2,21%,DMSO,48,ALA,M0,0.9511500796536211,0.0017636936040974491
glc2,21%,DMSO,48,ALA,M1,0,0
glc2,21%,DMSO,48,ALA,M2,0.05300270139479284,7.623293474655241e-4
glc2,21%,DMSO,48,ALA,M3,4.0305857101903737e-4,3.1013484574878876e-5
glc2,21%,DMSO,72,ALA,M0,0.8748207518877756,0.0033557751081442207
glc2,21%,DMSO,72,ALA,M1,0.004446052484462653,7.291232689752299e-5
glc2,21%,DMSO,72,ALA,M2,0.11939258181992665,0.0033735677993196253
glc2,21%,DMSO,72,ALA,M3,0.0013406138078349552,5.511963572215337e-5
glc2,21%,BAY,24,ALA,M0,0.9673450558730996,9.788933501645447e-4
glc2,21%,BAY,24,ALA,M1,5.409637012222807e-25,2.5781386230876277e-25
glc2,21%,BAY,24,ALA,M2,0.03858164380281373,0.0030872034434671243
glc2,21%,BAY,24,ALA,M3,6.678152408476233e-5,6.307719665688947e-5
glc2,21%,BAY,48,ALA,M0,0.96797757073558,0.0020758116810113414
glc2,21%,BAY,48,ALA,M1,1.8253225150586096e-24,1.8253225150586096e-24
glc2,21%,BAY,48,ALA,M2,0.03944470881406231,0.0028995909893902885
glc2,21%,BAY,48,ALA,M3,2.2683384153368796e-4,1.0033173212342501e-4
glc2,21%,BAY,72,ALA,M0,0.9427345877526947,0.01420862024425512
glc2,21%,BAY,72,ALA,M1,0.001147971626521172,0.001147971626521172
glc2,21%,BAY,72,ALA,M2,0.059387480977578476,0.011743033562490464
glc2,21%,BAY,72,ALA,M3,3.3757770161415163e-4,1.2746823865933748e-4
glc2,0.5%,None,24,ALA,M0,0.9915051825189398,0.002073251672118303
glc2,0.5%,None,24,ALA,M1,4.651709077387642e-24,2.3224023926774244e-24
glc2,0.5%,None,24,ALA,M2,0.0192380570707851,6.755678042321789e-4
glc2,0.5%,None,24,ALA,M3,6.754321761500265e-5,4.4152910388282474e-5
glc2,0.5%,None,48,ALA,M0,0.9671589805031366,0.005194688017662647
glc2,0.5%,None,48,ALA,M1,5.842643879501917e-24,3.0409101680079226e-25
glc2,0.5%,None,48,ALA,M2,0.038559388221482534,0.0013228942727349612
glc2,0.5%,None,48,ALA,M3,1.3347055301781495e-5,8.305172582159483e-6
glc2,0.5%,None,72,ALA,M0,0.9402363359795548,0.00305979351508743
glc2,0.5%,None,72,ALA,M1,0.0030732466550803497,0.0017148194334994631
glc2,0.5%,None,72,ALA,M2,0.059552906020390386,0.0021937614214877815
glc2,0.5%,None,72,ALA,M3,1.9044277527758595e-4,9.150074558323452e-5
glc6,21%,None,24,ALA,M0,0.8961441047807828,0.0041731203936560815
glc6,21%,None,24,ALA,M1,-5.782411586589357e-19,5.782411586589357e-19
glc6,21%,None,24,ALA,M2,0.0033067328041197276,3.6427829950357553e-4
glc6,21%,None,24,ALA,M3,0.1276693425087666,0.0048718488154046585
glc6,21%,None,48,ALA,M0,0.7845827346120897,0.018496887488146246
glc6,21%,None,48,ALA,M1,7.877744962659427e-4,4.189757814177636e-4
glc6,21%,None,48,ALA,M2,0.008109094196249845,5.514739703639764e-4
glc6,21%,None,48,ALA,M3,0.2163106022501889,0.011360271852159551
glc6,21%,None,72,ALA,M0,0.5788587078298446,0.02080266877591506
glc6,21%,None,72,ALA,M1,3.6540628964832386e-4,7.380650757844421e-6
glc6,21%,None,72,ALA,M2,0.01616435006830984,0.0010795440710236251
glc6,21%,None,72,ALA,M3,0.4102228604845512,0.02278393926835856
glc6,21%,DMSO,24,ALA,M0,0.87651890050636,0.00359116106016577
glc6,21%,DMSO,24,ALA,M1,0.0026593413194043298,0.0016515523483050668
glc6,21%,DMSO,24,ALA,M2,0.006112135912841768,3.706379371518266e-4
glc6,21%,DMSO,24,ALA,M3,0.12735159709631033,3.155811275594583e-4
glc6,21%,DMSO,48,ALA,M0,0.7963013133279081,0.011436048109195188
glc6,21%,DMSO,48,ALA,M1,0,0
glc6,21%,DMSO,48,ALA,M2,0.009364981541061902,2.252787254437881e-4
glc6,21%,DMSO,48,ALA,M3,0.21054963927046944,0.0060322929375136
glc6,21%,DMSO,72,ALA,M0,0.6216666036451987,0.0121050659684269
glc6,21%,DMSO,72,ALA,M1,0,0
glc6,21%,DMSO,72,ALA,M2,0.014568480421997473,4.186014463065067e-6
glc6,21%,DMSO,72,ALA,M3,0.3696653073125802,0.0114094622042942
glc6,21%,BAY,24,ALA,M0,0.8207919104216324,0.0263126334370064
glc6,21%,BAY,24,ALA,M1,0,0
glc6,21%,BAY,24,ALA,M2,0.01008725749150231,1.768342167191598e-4
glc6,21%,BAY,24,ALA,M3,0.18577213975015044,0.01985672756190139
glc6,21%,BAY,48,ALA,M0,0.7618152010174217,0.050635710664736655
glc6,21%,BAY,48,ALA,M1,0,0
glc6,21%,BAY,48,ALA,M2,0.011142879446461036,3.5987950143702863e-4
glc6,21%,BAY,48,ALA,M3,0.23605580783021413,0.03644175467056145
glc6,21%,BAY,72,ALA,M0,0.7881460310831598,0.012445878235906982
glc6,21%,BAY,72,ALA,M1,0.009871501404530598,0.006349614110507007
glc6,21%,BAY,72,ALA,M2,0.008473555675107113,5.1160525351361986e-5
glc6,21%,BAY,72,ALA,M3,0.21003042740415767,0.0017647032364467713
glc6,0.5%,None,24,ALA,M0,0.9379238592803576,0.008976763161948806
glc6,0.5%,None,24,ALA,M1,-1.3192218498714745e-26,1.3192218498714742e-26
glc6,0.5%,None,24,ALA,M2,0.003677388805044361,0.0025069255474896614
glc6,0.5%,None,24,ALA,M3,0.0752601049361663,0.0012370310188874883
glc6,0.5%,None,48,ALA,M0,0.7648731177054078,0.08574633073120662
glc6,0.5%,None,48,ALA,M1,0.012082081146302565,0.008337495769188087
glc6,0.5%,None,48,ALA,M2,0.0031320187594639686,0.0012488500105619432
glc6,0.5%,None,48,ALA,M3,0.1484153757801765,0.009106030143535643
glc6,0.5%,None,72,ALA,M0,0.8493689709455686,8.737515322904121e-4
glc6,0.5%,None,72,ALA,M1,3.879427441977107e-4,3.879427441977106e-4
glc6,0.5%,None,72,ALA,M2,0.005127195789326092,1.7486761332966133e-4
glc6,0.5%,None,72,ALA,M3,0.16362454813795316,0.0022182527612839282
lac3,21%,None,24,ALA,M0,0.8954253349182655,3.435575965058945e-4
lac3,21%,None,24,ALA,M1,0.0014561718348291709,4.979531082181352e-4
lac3,21%,None,24,ALA,M2,0.0016661827015509644,5.222535408637386e-7
lac3,21%,None,24,ALA,M3,0.10179611149715731,0.0024163184019658987
lac3,21%,None,48,ALA,M0,0.8540316037830821,0.0037074316753493174
lac3,21%,None,48,ALA,M1,7.309637397172077e-5,7.309637397172077e-5
lac3,21%,None,48,ALA,M2,0.004062792665456976,4.767605976017802e-4
lac3,21%,None,48,ALA,M3,0.14278827132944347,0.0026643164159243365
lac3,21%,None,72,ALA,M0,0.8214349978596445,0.002860134596318555
lac3,21%,None,72,ALA,M1,0.0015363310736108248,7.089205342145532e-4
lac3,21%,None,72,ALA,M2,0.004570088983938441,9.505553897950854e-5
lac3,21%,None,72,ALA,M3,0.16980199574216082,0.001159578994432739
lac3,21%,DMSO,24,ALA,M0,0.9185709304285341,0.0034422819531585987
lac3,21%,DMSO,24,ALA,M1,0.003810296502558034,0.0016397207946212734
lac3,21%,DMSO,24,ALA,M2,0.0017956756355214476,5.544458406617728e-4
lac3,21%,DMSO,24,ALA,M3,0.08754453990621157,0.011171736563230486
lac3,21%,DMSO,48,ALA,M0,0.8765798112653214,7.579767835891871e-4
lac3,21%,DMSO,48,ALA,M1,0.0013278615177582708,1.5149054638989936e-4
lac3,21%,DMSO,48,ALA,M2,0.0029397901902768362,1.0407850892387598e-4
lac3,21%,DMSO,48,ALA,M3,0.12294286935485588,0.004252264946017133
lac3,21%,DMSO,72,ALA,M0,0.8082937716939669,0.016758278723081967
lac3,21%,DMSO,72,ALA,M1,6.442910140980112e-4,7.055197747310534e-5
lac3,21%,DMSO,72,ALA,M2,0.0043670344275124826,9.684831813739974e-5
lac3,21%,DMSO,72,ALA,M3,0.1861586660553595,0.01596402333212729
lac3,21%,BAY,24,ALA,M0,0.8516249691773707,0.02292696291519248
lac3,21%,BAY,24,ALA,M1,0.003754998166452886,4.251747573348183e-4
lac3,21%,BAY,24,ALA,M2,0.0035251093181164887,0.0010210778224231255
lac3,21%,BAY,24,ALA,M3,0.14281249779911262,0.021017765218634906
lac3,21%,BAY,48,ALA,M0,0.8556551494187027,0.01395143386883008
lac3,21%,BAY,48,ALA,M1,0.0014430603014834176,7.368783844865636e-4
lac3,21%,BAY,48,ALA,M2,0.003653395868013312,7.292907120985677e-4
lac3,21%,BAY,48,ALA,M3,0.1403512092187164,0.01221841214911836
lac3,21%,BAY,72,ALA,M0,0.8305076713481552,0.004695513984925569
lac3,21%,BAY,72,ALA,M1,0.00335155424198258,0.0017761764756534283
lac3,21%,BAY,72,ALA,M2,0.0033974109219045224,3.239734110276905e-5
lac3,21%,BAY,72,ALA,M3,0.15196967357868707,0.010282017862320546
lac3,0.5%,None,24,ALA,M0,0.9353090275422633,6.130368570418375e-4
lac3,0.5%,None,24,ALA,M1,0.00521366035828914,0.0028989916998625274
lac3,0.5%,None,24,ALA,M2,0.0021081418217913416,0.0010181207425515213
lac3,0.5%,None,24,ALA,M3,0.06644380752853243,0.0017066474423342093
lac3,0.5%,None,48,ALA,M0,0.8886064008888203,0.014432995966266734
lac3,0.5%,None,48,ALA,M1,0.005439680576513336,0.0037304228041679837
lac3,0.5%,None,48,ALA,M2,0.0022165922733480745,5.588307922056855e-4
lac3,0.5%,None,48,ALA,M3,0.09087346448599257,9.748735525306333e-4
lac3,0.5%,None,72,ALA,M0,0.893715812782321,0.00437111507905713
lac3,0.5%,None,72,ALA,M1,0.00450163312528351,0.0017002162012677764
lac3,0.5%,None,72,ALA,M2,0.0017098195140213528,1.3703848069217478e-4
lac3,0.5%,None,72,ALA,M3,0.10192726141357314,0.0020155986693453157
q5,21%,None,24,ALA,M0,1,0
q5,21%,None,24,ALA,M1,6.873317728593713e-23,6.810292643743749e-23
q5,21%,None,24,ALA,M2,8.73357216948466e-4,1.2003099683384221e-4
q5,21%,None,24,ALA,M3,3.0525369526326486e-5,3.0525369526326486e-5
q5,21%,None,48,ALA,M0,0.9999132204111112,8.677958888877088e-5
q5,21%,None,48,ALA,M1,1.8508299609394466e-27,8.099335598130984e-29
q5,21%,None,48,ALA,M2,4.210986709810214e-4,5.685892181194098e-5
q5,21%,None,48,ALA,M3,0.0010224396358586795,1.3025392791228855e-4
q5,21%,None,72,ALA,M0,0.9953892235048087,2.0451447662830875e-4
q5,21%,None,72,ALA,M1,0.0011472300853886351,3.4543923480824637e-4
q5,21%,None,72,ALA,M2,6.907544178287808e-4,5.385194891193956e-5
q5,21%,None,72,ALA,M3,0.0026819039837387877,2.5491898771875566e-4
q5,21%,DMSO,24,ALA,M0,0.8333333333333333,0.16666666666666669
q5,21%,DMSO,24,ALA,M1,1.062823149475357e-22,1.0553076770152404e-22
q5,21%,DMSO,24,ALA,M2,0.16199308137808877,0.1615111473465461
q5,21%,DMSO,24,ALA,M3,0.0051433827329364626,0.0051433827329364626
q5,21%,DMSO,48,ALA,M0,1,0
q5,21%,DMSO,48,ALA,M1,1.5699178383772797e-25,1.7469587319851426e-25
q5,21%,DMSO,48,ALA,M2,2.2903960369691792e-4,3.250837887093965e-5
q5,21%,DMSO,48,ALA,M3,6.142617610339174e-4,2.5892258399568436e-4
q5,21%,DMSO,72,ALA,M0,0.9983712578012904,2.710033948272738e-4
q5,21%,DMSO,72,ALA,M1,2.567281135471529e-4,2.1758860411806325e-4
q5,21%,DMSO,72,ALA,M2,5.431422338543126e-4,1.500428851214191e-4
q5,21%,DMSO,72,ALA,M3,0.002059873801852509,3.115185680464104e-4
q5,21%,BAY,24,ALA,M0,0.999857782836594,1.4221716340595547e-4
q5,21%,BAY,24,ALA,M1,1.4456044921760603e-19,1.4456013271000024e-19
q5,21%,BAY,24,ALA,M2,4.537919037750871e-4,9.641509302051492e-5
q5,21%,BAY,24,ALA,M3,0.0013683400900056986,4.763603082963986e-4
q5,21%,BAY,48,ALA,M0,1,0
q5,21%,BAY,48,ALA,M1,-2.1570659912246302e-26,3.487314888877503e-27
q5,21%,BAY,48,ALA,M2,1.9605117364908796e-5,1.9605117364908796e-5
q5,21%,BAY,48,ALA,M3,5.447491088156118e-4,1.7382668366991286e-4
q5,21%,BAY,72,ALA,M0,1,0
q5,21%,BAY,72,ALA,M1,1.0219597378729096e-22,1.022145970513379e-22
q5,21%,BAY,72,ALA,M2,1.2104774347179147e-5,1.2104774347179146e-5
q5,21%,BAY,72,ALA,M3,3.7920245758796885e-4,1.0642045900986837e-5
q5,0.5%,None,24,ALA,M0,0.9994635829560822,2.7939123703445807e-4
q5,0.5%,None,24,ALA,M1,1.0591469967920042e-22,1.0513786918179689e-22
q5,0.5%,None,24,ALA,M2,6.313556432541033e-4,6.756336750514748e-6
q5,0.5%,None,24,ALA,M3,1.8553078567637234e-4,1.8553078567637232e-4
q5,0.5%,None,48,ALA,M0,0.999672010703931,1.8620114231947062e-4
q5,0.5%,None,48,ALA,M1,3.395823059311537e-4,1.7371113439231905e-4
q5,0.5%,None,48,ALA,M2,1.4225388647055105e-4,5.9487199770268485e-5
q5,0.5%,None,48,ALA,M3,6.954281688574327e-4,1.504764452045163e-4
q5,0.5%,None,72,ALA,M0,0.9995976521753971,2.0381021257459921e-4
q5,0.5%,None,72,ALA,M1,3.5387310748200246e-4,1.779370881416863e-4
q5,0.5%,None,72,ALA,M2,1.4149915222922582e-4,8.578690266449687e-5
q5,0.5%,None,72,ALA,M3,6.207695775967873e-4,1.5939392837350784e-4
glc2,21%,None,24,ASP,M0,0.8328614258150908,0.00734964204403328
glc2,21%,None,24,ASP,M1,0.028844426185685862,8.604840766841544e-4
glc2,21%,None,24,ASP,M2,0.12716138388290932,0.005412829060274144
glc2,21%,None,24,ASP,M3,0.007139035210182339,6.308999946144831e-4
glc2,21%,None,24,ASP,M4,0.003993728906131776,4.5753381128368627e-4
glc2,21%,None,48,ASP,M0,0.7619139227707806,0.007712844840337129
glc2,21%,None,48,ASP,M1,0.0422193933833719,3.7575401234691343e-4
glc2,21%,None,48,ASP,M2,0.17276539018283557,0.005789079275647123
glc2,21%,None,48,ASP,M3,0.015521432407007913,7.420203582601674e-4
glc2,21%,None,48,ASP,M4,0.008387779721944488,5.320212546837932e-4
glc2,21%,None,72,ASP,M0,0.7526684694545881,0.00122186857512407
glc2,21%,None,72,ASP,M1,0.03773971855141194,1.630141608607363e-4
glc2,21%,None,72,ASP,M2,0.18453242834037642,0.0010407462091874627
glc2,21%,None,72,ASP,M3,0.015930851001843205,1.1258956527005145e-4
glc2,21%,None,72,ASP,M4,0.010339852740988918,1.2961087951920627e-4
glc2,21%,DMSO,24,ASP,M0,0.8275702646286793,0.0030028150422190536
glc2,21%,DMSO,24,ASP,M1,0.028774865578852296,7.210730254607697e-4
glc2,21%,DMSO,24,ASP,M2,0.13256671775891687,0.0018862240799908945
glc2,21%,DMSO,24,ASP,M3,0.007119715108875703,3.231804717907178e-4
glc2,21%,DMSO,24,ASP,M4,0.003968436924675923,7.233746497670385e-5
glc2,21%,DMSO,48,ASP,M0,0.7536015363070883,0.0014360329268175431
glc2,21%,DMSO,48,ASP,M1,0.04423397485809358,8.067913964149019e-4
glc2,21%,DMSO,48,ASP,M2,0.17703789908056383,0.002090787624652451
glc2,21%,DMSO,48,ASP,M3,0.01646955111724189,9.891066783519231e-5
glc2,21%,DMSO,48,ASP,M4,0.00865703863701249,2.5094736641521117e-4
glc2,21%,DMSO,72,ASP,M0,0.7247633171478476,0.0023700521989116763
glc2,21%,DMSO,72,ASP,M1,0.040808218895939,1.1067998779005701e-4
glc2,21%,DMSO,72,ASP,M2,0.20525462566424346,0.0019988796640364593
glc2,21%,DMSO,72,ASP,M3,0.017405950042674978,1.050327296093171e-4
glc2,21%,DMSO,72,ASP,M4,0.011767888249295061,1.5545981747587794e-4
glc2,21%,BAY,24,ASP,M0,0.834753990662676,0.002622977786882863
glc2,21%,BAY,24,ASP,M1,0.006521125018711726,2.3518577492991468e-4
glc2,21%,BAY,24,ASP,M2,0.15632718959976438,0.0022795372675075277
glc2,21%,BAY,24,ASP,M3,0.001743673842286968,7.056199586481141e-5
glc2,21%,BAY,24,ASP,M4,6.540208765610925e-4,3.7692748580643576e-5
glc2,21%,BAY,48,ASP,M0,0.8040240899958373,0.003719996554250759
glc2,21%,BAY,48,ASP,M1,0.007477973718923708,5.792565513721478e-5
glc2,21%,BAY,48,ASP,M2,0.18531148116722038,0.0036571717998866433
glc2,21%,BAY,48,ASP,M3,0.002286316916284589,1.1281827240597926e-4
glc2,21%,BAY,48,ASP,M4,9.001382017341446e-4,1.1771737163290087e-4
glc2,21%,BAY,72,ASP,M0,0.7865196692410945,0.0027379470549581675
glc2,21%,BAY,72,ASP,M1,0.008049939228397982,1.3454690808971728e-4
glc2,21%,BAY,72,ASP,M2,0.2023192425497347,0.0026909873794564716
glc2,21%,BAY,72,ASP,M3,0.0023302478324953484,1.7799391884215055e-4
glc2,21%,BAY,72,ASP,M4,7.809011482775062e-4,3.5126647493420003e-6
glc2,0.5%,None,24,ASP,M0,0.8482897236560007,0.005191963213981027
glc2,0.5%,None,24,ASP,M1,0.01623306883950759,2.129714304208736e-4
glc2,0.5%,None,24,ASP,M2,0.13032650158858544,0.005473397086502958
glc2,0.5%,None,24,ASP,M3,0.002940787659492377,1.398806979638591e-4
glc2,0.5%,None,24,ASP,M4,0.002717428378455111,2.1295221529581162e-4
glc2,0.5%,None,48,ASP,M0,0.8042466076820156,0.004682504999876263
glc2,0.5%,None,48,ASP,M1,0.01867785077257937,5.786803046009262e-4
glc2,0.5%,None,48,ASP,M2,0.1663718493481661,0.004110186461173537
glc2,0.5%,None,48,ASP,M3,0.005502963776278785,7.01137293666283e-5
glc2,0.5%,None,48,ASP,M4,0.005439439854421725,2.0373362455683469e-4
glc2,0.5%,None,72,ASP,M0,0.7760511054480185,0.006453509863906093
glc2,0.5%,None,72,ASP,M1,0.019433986832684973,3.1674209922940953e-4
glc2,0.5%,None,72,ASP,M2,0.19045974902390597,0.0050959712701706015
glc2,0.5%,None,72,ASP,M3,0.006810863267591605,4.7095290962682445e-4
glc2,0.5%,None,72,ASP,M4,0.007839918367228117,4.6286147413320824e-4
glc6,21%,None,24,ASP,M0,0.7161803392040104,0.012170669865619634
glc6,21%,None,24,ASP,M1,0.02294988129525539,2.793499978948378e-4
glc6,21%,None,24,ASP,M2,0.1176519340405411,9.695881884586449e-4
glc6,21%,None,24,ASP,M3,0.12143827996841852,3.4063652079280304e-4
