tracer,oxygen,treatment,time,metabolite,isotope,mean,se
glc6,0.5%,None,12,GLN,M4,1.6882189322089842e-29,2.305331684554243e-22
glc6,0.5%,None,12,GLN,M5,2.2998942241946504e-5,9.734689949532272e-6
glc6,0.5%,None,24,GLN,M0,1,0
glc6,0.5%,None,24,GLN,M1,0.0010855501428100472,7.865936450153568e-5
glc6,0.5%,None,24,GLN,M2,-4.5327234113806034e-23,5.614111624179131e-26
glc6,0.5%,None,24,GLN,M3,1.6115207618311463e-25,1.1995427016968812e-25
glc6,0.5%,None,24,GLN,M4,6.720195631930879e-29,2.774235234198553e-29
glc6,0.5%,None,24,GLN,M5,1.1053044682812086e-5,8.23838389134906e-6
glc6,0.5%,None,36,GLN,M0,1,0
glc6,0.5%,None,36,GLN,M1,8.968079840105324e-4,1.2227253169504472e-4
glc6,0.5%,None,36,GLN,M2,1.0195001650185471e-20,1.024039551848567e-20
glc6,0.5%,None,36,GLN,M3,5.13047446128515e-25,1.1132657713083298e-25
glc6,0.5%,None,36,GLN,M4,3.346588758143499e-29,1.9321589362477655e-29
glc6,0.5%,None,36,GLN,M5,1.4548474211978549e-5,4.858507017455012e-6
glc6,0.5%,None,48,GLN,M0,1,0
glc6,0.5%,None,48,GLN,M1,9.797597958204375e-4,1.058618468177067e-4
glc6,0.5%,None,48,GLN,M2,-4.079869214789689e-23,4.504902536811402e-24
glc6,0.5%,None,48,GLN,M3,6.704544158310106e-23,6.65903072713002e-23
glc6,0.5%,None,48,GLN,M4,2.2272769676257406e-29,2.227276967625741e-29
glc6,0.5%,None,48,GLN,M5,7.110039884734665e-5,6.284424859684725e-5
lac3,21%,None,12,GLN,M0,1,0
lac3,21%,None,12,GLN,M1,8.871385558764797e-4,5.4393128614262875e-5
lac3,21%,None,12,GLN,M2,-4.556363735338178e-23,3.535739753786015e-25
lac3,21%,None,12,GLN,M3,5.598572644722224e-25,7.115625533020282e-26
lac3,21%,None,12,GLN,M4,1.8822954383428895e-22,1.8822954383428898e-22
lac3,21%,None,12,GLN,M5,0.0013555597779133955,0.0011983826037996693
lac3,21%,None,24,GLN,M0,0.9996849678302824,1.8188605994120754e-4
lac3,21%,None,24,GLN,M1,5.166022493820668e-4,1.0784216137373828e-4
lac3,21%,None,24,GLN,M2,-4.5019460053406974e-23,1.710885195409577e-25
lac3,21%,None,24,GLN,M3,5.0144662149995895e-23,2.8690761028133014e-23
lac3,21%,None,24,GLN,M4,0,0
lac3,21%,None,24,GLN,M5,0.0021322829932728664,0.0010884529498133436
lac3,21%,None,36,GLN,M0,1,0
lac3,21%,None,36,GLN,M1,9.848486498657072e-4,1.6882326931251542e-4
lac3,21%,None,36,GLN,M2,1.2980801651272642e-20,1.1875035614229393e-19
lac3,21%,None,36,GLN,M3,-5.916468174509781e-21,6.016453928656665e-21
lac3,21%,None,36,GLN,M4,0,0
lac3,21%,None,36,GLN,M5,3.0039172001566786e-4,1.7776304013595906e-4
lac3,21%,None,48,GLN,M0,1,0
lac3,21%,None,48,GLN,M1,9.52155553035534e-4,1.1386897936434769e-4
lac3,21%,None,48,GLN,M2,-4.710764561374724e-23,8.394715879177549e-25
lac3,21%,None,48,GLN,M3,4.526576663404915e-25,2.7354507762351345e-26
lac3,21%,None,48,GLN,M4,1.9792601816008146e-6,1.979260181600815e-6
lac3,21%,None,48,GLN,M5,0.0012489813692688869,0.0010213365621196248
lac3,0.5%,None,12,GLN,M0,1,0
lac3,0.5%,None,12,GLN,M1,0.0010764766196653523,1.0660797323087277e-4
lac3,0.5%,None,12,GLN,M2,-9.641981155100785e-20,9.637306123473651e-20
lac3,0.5%,None,12,GLN,M3,6.731761436468484e-23,6.668440542327926e-23
lac3,0.5%,None,12,GLN,M4,0,0
lac3,0.5%,None,12,GLN,M5,2.920612561534455e-4,7.681394145559978e-5
lac3,0.5%,None,24,GLN,M0,1,0
lac3,0.5%,None,24,GLN,M1,8.872076744618649e-4,7.123743477646553e-5
lac3,0.5%,None,24,GLN,M2,-4.622091583416003e-23,1.0608997797400267e-24
lac3,0.5%,None,24,GLN,M3,5.11811957127081e-25,6.696380916072427e-26
lac3,0.5%,None,24,GLN,M4,3.131526713940777e-6,1.911769477580283e-6
lac3,0.5%,None,24,GLN,M5,0.0017178316690097633,9.666209283559785e-4
lac3,0.5%,None,36,GLN,M0,1,0
lac3,0.5%,None,36,GLN,M1,0.0010743762742111828,7.953604935210832e-5
lac3,0.5%,None,36,GLN,M2,-4.611023173951012e-23,6.214567073732932e-25
lac3,0.5%,None,36,GLN,M3,8.660896625906973e-24,7.370363301293782e-21
lac3,0.5%,None,36,GLN,M4,2.2061423971027582e-29,2.2061423971027582e-29
lac3,0.5%,None,36,GLN,M5,0.0024018276086721123,0.0010351516201896368
lac3,0.5%,None,48,GLN,M0,1,0
lac3,0.5%,None,48,GLN,M1,0.0011674086457602389,1.279636973125096e-4
lac3,0.5%,None,48,GLN,M2,-4.6398528244658504e-23,1.1803222859555228e-19
lac3,0.5%,None,48,GLN,M3,4.737870558739101e-25,8.486990347625782e-26
lac3,0.5%,None,48,GLN,M4,2.2559298918243733e-29,2.2559298918243735e-29
lac3,0.5%,None,48,GLN,M5,7.342539611985687e-5,3.720124115162446e-5
q5,21%,None,12,GLN,M0,0.001366491991535017,2.259996175582134e-4
q5,21%,None,12,GLN,M1,2.0383699204641435e-22,4.862426257365957e-23
q5,21%,None,12,GLN,M2,0,0
q5,21%,None,12,GLN,M3,1.3841916679130408e-4,4.829678507358456e-6
q5,21%,None,12,GLN,M4,0.02487749982969596,5.2629159308399386e-5
q5,21%,None,12,GLN,M5,0.9738738042271426,1.4259481145311427e-4
q5,21%,None,24,GLN,M0,0.0013910848381772894,1.922643543870977e-4
q5,21%,None,24,GLN,M1,2.120924524834491e-22,2.709374119745372e-23
q5,21%,None,24,GLN,M2,0,0
q5,21%,None,24,GLN,M3,1.9414718615269982e-4,2.3301757344965643e-5
q5,21%,None,24,GLN,M4,0.025204113297045836,4.963903707089702e-5
q5,21%,None,24,GLN,M5,0.9733189609544484,1.2174700719152595e-4
q5,21%,None,36,GLN,M0,0.0017911756433126866,4.528631474770028e-4
q5,21%,None,36,GLN,M1,2.6092293492546994e-22,7.555475532244949e-23
q5,21%,None,36,GLN,M2,-1.8822954383428895e-22,1.8822954383428898e-22
q5,21%,None,36,GLN,M3,2.1749200232730055e-4,1.989316845999914e-5
q5,21%,None,36,GLN,M4,0.025198922474177106,9.743639419328357e-5
q5,21%,None,36,GLN,M5,0.972883743082435,5.052606298299442e-4
q5,21%,None,48,GLN,M0,0.0015035217313022228,2.623719654960912e-4
q5,21%,None,48,GLN,M1,-5.303857859470145e-22,7.961762221357336e-22
q5,21%,None,48,GLN,M2,0,0
q5,21%,None,48,GLN,M3,2.632279230860553e-4,2.027881202979039e-5
q5,21%,None,48,GLN,M4,0.02503381297974703,6.666224335264758e-5
q5,21%,None,48,GLN,M5,0.9734689005460743,1.8667293072688662e-4
q5,0.5%,None,12,GLN,M0,0.003120756897931246,9.029037056815102e-4
q5,0.5%,None,12,GLN,M1,5.753928033817846e-22,1.422777787433566e-22
q5,0.5%,None,12,GLN,M2,0,0
q5,0.5%,None,12,GLN,M3,1.2072763869884705e-4,1.1741399343511125e-5
q5,0.5%,None,12,GLN,M4,0.025068891043984333,6.473590806126254e-6
q5,0.5%,None,12,GLN,M5,0.9717627937381904,8.525433020212306e-4
q5,0.5%,None,24,GLN,M0,0.0015013720633536946,7.228203092290566e-5
q5,0.5%,None,24,GLN,M1,2.3061893410646205e-22,9.690904907087197e-24
q5,0.5%,None,24,GLN,M2,0,0
q5,0.5%,None,24,GLN,M3,1.2894122668376354e-4,2.643644757048485e-6
q5,0.5%,None,24,GLN,M4,0.025163807412290976,1.1770059987070923e-5
q5,0.5%,None,24,GLN,M5,0.9732966239543817,7.518194655748002e-5
q5,0.5%,None,36,GLN,M0,0.0012378734890301452,1.752839864749628e-4
q5,0.5%,None,36,GLN,M1,1.9012240051103667e-22,2.6095700507201568e-23
q5,0.5%,None,36,GLN,M2,9.411477191714448e-23,9.411477191714449e-23
q5,0.5%,None,36,GLN,M3,1.1079508458031111e-4,1.0249957037821423e-5
q5,0.5%,None,36,GLN,M4,0.025181601583019467,6.41898282519422e-5
q5,0.5%,None,36,GLN,M5,0.9734906119874314,1.303999445143659e-4
q5,0.5%,None,48,GLN,M0,0.001420166112254266,4.950276803178843e-4
q5,0.5%,None,48,GLN,M1,1.725027026707847e-21,1.4791623257320833e-21
q5,0.5%,None,48,GLN,M2,0,0
q5,0.5%,None,48,GLN,M3,1.1625763529955441e-4,4.3873056624713e-6
q5,0.5%,None,48,GLN,M4,0.025191943997403814,1.0992883038954677e-4
q5,0.5%,None,48,GLN,M5,0.9733501686922489,3.6461149286484506e-4
glc2,21%,None,12,GLU,M0,0.9161475524790791,0.002688825852592728
glc2,21%,None,12,GLU,M1,0.006871917955442989,1.9856552506679163e-4
glc2,21%,None,12,GLU,M2,0.06917806840478281,0.0020137287448978294
glc2,21%,None,12,GLU,M3,0.0017645410424646773,1.0561278237087274e-4
glc2,21%,None,12,GLU,M4,0.006517808096533891,4.623964992197275e-4
glc2,21%,None,12,GLU,M5,0,0
glc2,21%,None,24,GLU,M0,0.8805523996780759,0.00208658828804427
glc2,21%,None,24,GLU,M1,0.008875998023766924,8.130236155942079e-5
glc2,21%,None,24,GLU,M2,0.0972334309512771,0.0012420864380968215
glc2,21%,None,24,GLU,M3,0.003973848532265066,2.9564500925133886e-5
glc2,21%,None,24,GLU,M4,0.010813594891529004,3.261253401110049e-4
glc2,21%,None,24,GLU,M5,2.8199859773454907e-5,2.3627694850123093e-6
glc2,21%,None,36,GLU,M0,0.8550615040558464,0.0010090439724727272
glc2,21%,None,36,GLU,M1,0.010356151103213087,2.0159815970028828e-4
glc2,21%,None,36,GLU,M2,0.11366962696582612,9.957656569913056e-4
glc2,21%,None,36,GLU,M3,0.005826181935815684,8.757679320789665e-5
glc2,21%,None,36,GLU,M4,0.015002286579510554,1.684088158878751e-4
glc2,21%,None,36,GLU,M5,2.0882185054762987e-4,3.0378671876909268e-5
glc2,21%,None,48,GLU,M0,0.8297856615363652,0.0018019067249142298
glc2,21%,None,48,GLU,M1,0.011838565051626315,1.2098906625783954e-4
glc2,21%,None,48,GLU,M2,0.13205363396951214,0.0018980024563953414
glc2,21%,None,48,GLU,M3,0.007503498896031892,1.1066755025294065e-4
glc2,21%,None,48,GLU,M4,0.01791073703435079,1.9663250711290554e-4
glc2,21%,None,48,GLU,M5,4.499903985967264e-4,2.2162133878785847e-5
glc2,0.5%,None,12,GLU,M0,0.8896119003703059,0.0023328780501795958
glc2,0.5%,None,12,GLU,M1,0.004883333947627506,4.341744300550509e-5
glc2,0.5%,None,12,GLU,M2,0.09546450007080665,0.0019219773000044551
glc2,0.5%,None,12,GLU,M3,7.421840911063699e-4,9.402337719963633e-5
glc2,0.5%,None,12,GLU,M4,0.00907201845854316,4.674819905181861e-4
glc2,0.5%,None,12,GLU,M5,0,0
glc2,0.5%,None,24,GLU,M0,0.8703956501390359,0.017066455672927344
glc2,0.5%,None,24,GLU,M1,0.006615980827826525,0.0014420321290099217
glc2,0.5%,None,24,GLU,M2,0.10837173285156301,0.013361909001942604
glc2,0.5%,None,24,GLU,M3,0.0013534122904130716,3.197636780757018e-4
glc2,0.5%,None,24,GLU,M4,0.01284694546113515,0.0014926007024665153
glc2,0.5%,None,24,GLU,M5,0,0
glc2,0.5%,None,36,GLU,M0,0.8735465324177019,0.0037043367036542147
glc2,0.5%,None,36,GLU,M1,0.004396768707891812,1.6297746111966805e-4
glc2,0.5%,None,36,GLU,M2,0.10790794668816377,0.0030001678927872692
glc2,0.5%,None,36,GLU,M3,0.001376024158172653,3.0330734179351894e-4
glc2,0.5%,None,36,GLU,M4,0.012226957324238202,4.969864325850879e-4
glc2,0.5%,None,36,GLU,M5,0,0
glc2,0.5%,None,48,GLU,M0,0.8813311476166193,0.003333498480039332
glc2,0.5%,None,48,GLU,M1,0.004666040102357462,2.0990383809068767e-4
glc2,0.5%,None,48,GLU,M2,0.10151586630526531,0.0029577120489940843
glc2,0.5%,None,48,GLU,M3,9.94823994591009e-4,1.9626066793777897e-4
glc2,0.5%,None,48,GLU,M4,0.011694344277299738,1.6373107104395037e-4
glc2,0.5%,None,48,GLU,M5,1.154723402598209e-6,1.1547234025982093e-6
glc6,21%,None,12,GLU,M0,0.8313155648278862,0.004167091439492029
glc6,21%,None,12,GLU,M1,0.007152219001841567,2.4167868926611518e-4
glc6,21%,None,12,GLU,M2,0.11651420260356733,0.0023044543487354694
glc6,21%,None,12,GLU,M3,0.01585038548068314,2.3313941128210746e-4
glc6,21%,None,12,GLU,M4,0.01948623883367213,0.0012849622116851316
glc6,21%,None,12,GLU,M5,0.011739184855925655,9.178432409901407e-4
glc6,21%,None,24,GLU,M0,0.7638792317921436,0.0036350911090762507
glc6,21%,None,24,GLU,M1,0.007140724677910264,5.815223101985614e-4
glc6,21%,None,24,GLU,M2,0.15418996348567313,0.002009253396778444
glc6,21%,None,24,GLU,M3,0.020522258317096774,5.701826676590797e-4
glc6,21%,None,24,GLU,M4,0.033084163411366,7.248516767489613e-4
glc6,21%,None,24,GLU,M5,0.020669273890215886,4.1731041753057874e-4
glc6,21%,None,36,GLU,M0,0.7183280804297801,0.005689975858759888
glc6,21%,None,36,GLU,M1,0.00815997170298022,2.1819761021886117e-4
glc6,21%,None,36,GLU,M2,0.17771556661370308,0.003943916999654437
glc6,21%,None,36,GLU,M3,0.02398270404540727,5.79392917618327e-4
glc6,21%,None,36,GLU,M4,0.04501870656903947,4.6810954151990105e-4
glc6,21%,None,36,GLU,M5,0.027815335262677758,6.635293841894535e-4
glc6,21%,None,48,GLU,M0,0.6858571031616941,0.0015486397828846385
glc6,21%,None,48,GLU,M1,0.008344221394484463,3.0409846453853767e-4
glc6,21%,None,48,GLU,M2,0.19191838227799207,0.0011786619726140471
glc6,21%,None,48,GLU,M3,0.026444410967010012,4.926570007530862e-5
glc6,21%,None,48,GLU,M4,0.051822413686419565,3.8298568973145215e-4
glc6,21%,None,48,GLU,M5,0.03333813644432486,2.1198962094379022e-4
glc6,0.5%,None,12,GLU,M0,0.7930064044979643,0.016441733257544302
glc6,0.5%,None,12,GLU,M1,0.004775073270601056,2.913927667047409e-4
glc6,0.5%,None,12,GLU,M2,0.13557092523551323,0.011228246060673542
glc6,0.5%,None,12,GLU,M3,0.02539526015619169,0.002514998706294384
glc6,0.5%,None,12,GLU,M4,0.023435391784184596,0.0016948523174344658
glc6,0.5%,None,12,GLU,M5,0.017791823671165198,0.0012348522975794975
glc6,0.5%,None,24,GLU,M0,0.752754307735787,0.021469740514854476
glc6,0.5%,None,24,GLU,M1,0.0046583317695846815,6.22231018538591e-4
glc6,0.5%,None,24,GLU,M2,0.16061619763233453,0.012499263205297104
glc6,0.5%,None,24,GLU,M3,0.022167974762213348,0.0032195250127993445
glc6,0.5%,None,24,GLU,M4,0.03062876155582658,0.0018176242212664415
glc6,0.5%,None,24,GLU,M5,0.025555120009515413,0.002020370901909098
glc6,0.5%,None,36,GLU,M0,0.7534396816687516,0.006871685692425303
glc6,0.5%,None,36,GLU,M1,0.004603426455371663,8.694342074608852e-5
glc6,0.5%,None,36,GLU,M2,0.16736464622416167,0.003852622590990742
glc6,0.5%,None,36,GLU,M3,0.01542166977540942,0.0013027832423210086
glc6,0.5%,None,36,GLU,M4,0.031067965997753015,0.0012610629806313655
glc6,0.5%,None,36,GLU,M5,0.025079866545204055,0.001152795015657114
glc6,0.5%,None,48,GLU,M0,0.7685230449390189,0.0063914933232119865
glc6,0.5%,None,48,GLU,M1,0.0037041497524435254,2.604916540810273e-4
glc6,0.5%,None,48,GLU,M2,0.16120786207091684,0.004746269640541446
glc6,0.5%,None,48,GLU,M3,0.01267704326184982,7.709388866472077e-4
glc6,0.5%,None,48,GLU,M4,0.02970133296205612,5.595227678619408e-4
glc6,0.5%,None,48,GLU,M5,0.024444574280672815,4.0252305717048315e-4
lac3,21%,None,12,GLU,M0,0.8521640480538281,0.00456769311163669
lac3,21%,None,12,GLU,M1,0.00706533615084777,4.432532423118812e-4
lac3,21%,None,12,GLU,M2,0.113736759791369,0.009835225910681193
lac3,21%,None,12,GLU,M3,0.012823143494478198,4.713221383262301e-4
lac3,21%,None,12,GLU,M4,0.011285533480172102,0.0010943047084410278
lac3,21%,None,12,GLU,M5,0.008906820791325322,0.002020505523436212
lac3,21%,None,24,GLU,M0,0.8129648030464948,0.003069760592753688
lac3,21%,None,24,GLU,M1,0.00863336603148907,1.4673749809582384e-4
lac3,21%,None,24,GLU,M2,0.1351985112946031,0.001738169516229149
lac3,21%,None,24,GLU,M3,0.016105710648410557,2.5312830672517464e-4
lac3,21%,None,24,GLU,M4,0.016887968422956277,1.4595749028233385e-4
lac3,21%,None,24,GLU,M5,0.00862592874073848,3.704764983924633e-4
lac3,21%,None,36,GLU,M0,0.8034282851403753,0.0030686651165046587
lac3,21%,None,36,GLU,M1,0.010480170512901987,3.156707067470402e-4
lac3,21%,None,36,GLU,M2,0.14300796514873634,0.002320211434241063
lac3,21%,None,36,GLU,M3,0.017003448202972556,3.2384710636801785e-4
lac3,21%,None,36,GLU,M4,0.016607977696620473,8.785008809845653e-5
lac3,21%,None,36,GLU,M5,0.008874976711817646,7.758161069017904e-4
lac3,21%,None,48,GLU,M0,0.8071710081654825,0.002610880707342124
lac3,21%,None,48,GLU,M1,0.010886778445259104,1.9986293704333426e-4
lac3,21%,None,48,GLU,M2,0.14172834582762464,0.002317109358098174
lac3,21%,None,48,GLU,M3,0.016629874023656694,3.111103606518769e-4
lac3,21%,None,48,GLU,M4,0.015020050543805605,1.6240227231826025e-4
lac3,21%,None,48,GLU,M5,0.00831197375881583,4.766053224212403e-4
lac3,0.5%,None,12,GLU,M0,0.7718922606744438,0.004196257503927911
lac3,0.5%,None,12,GLU,M1,0.005575985903708131,3.8891838015382615e-4
lac3,0.5%,None,12,GLU,M2,0.1586022761310677,0.004792529639025364
lac3,0.5%,None,12,GLU,M3,0.02103743216993276,0.0010801243703616958
lac3,0.5%,None,12,GLU,M4,0.02201888239006596,0.0011688565839928042
lac3,0.5%,None,12,GLU,M5,0.01797826468499915,0.00320891964588653
lac3,0.5%,None,24,GLU,M0,0.7883709140512872,0.02813808752902128
lac3,0.5%,None,24,GLU,M1,0.005652473467364632,0.0012436516495111531
lac3,0.5%,None,24,GLU,M2,0.15484380538273657,0.01708951299518966
lac3,0.5%,None,24,GLU,M3,0.013340824425079046,0.0016765329926551457
lac3,0.5%,None,24,GLU,M4,0.015555276387630927,0.0025050684692543503
lac3,0.5%,None,24,GLU,M5,0.015164666506959457,0.002496972681381791
lac3,0.5%,None,36,GLU,M0,0.8174289962042656,0.008669049448035152
lac3,0.5%,None,36,GLU,M1,0.004177331800346682,2.710686185129419e-4
lac3,0.5%,None,36,GLU,M2,0.1429584448231277,0.006573742788004272
lac3,0.5%,None,36,GLU,M3,0.010279047997470623,9.810463836201154e-4
lac3,0.5%,None,36,GLU,M4,0.01178279268095175,0.0013834143462418504
lac3,0.5%,None,36,GLU,M5,0.01141317919061284,5.371629883399928e-4
lac3,0.5%,None,48,GLU,M0,0.8375162898198123,0.013017126856505077
lac3,0.5%,None,48,GLU,M1,0.0029686013091494313,1.9190960117321533e-4
lac3,0.5%,None,48,GLU,M2,0.13086353969966646,0.0020604971455233426
lac3,0.5%,None,48,GLU,M3,0.009567840496208223,4.5915396310798547e-4
lac3,0.5%,None,48,GLU,M4,0.009330309582619148,9.242046824761093e-4
lac3,0.5%,None,48,GLU,M5,0.00792346581852955,9.591510227540864e-4
q5,21%,None,12,GLU,M0,0.1087396712370783,0.0026717303172778045
q5,21%,None,12,GLU,M1,0.003959889545342219,3.116794663741494e-4
q5,21%,None,12,GLU,M2,0.00838178680277089,2.1611695550795805e-4
q5,21%,None,12,GLU,M3,0.06787755276694986,7.892713664413571e-4
q5,21%,None,12,GLU,M4,0.020648087680849893,1.0581131795286917e-4
q5,21%,None,12,GLU,M5,0.7903771316086436,0.002089983052588965
q5,21%,None,24,GLU,M0,0.11542383668946243,0.0038560782403190704
q5,21%,None,24,GLU,M1,0.005347716829189011,2.0211814515485154e-4
q5,21%,None,24,GLU,M2,0.010061585437538116,3.235777801083016e-4
q5,21%,None,24,GLU,M3,0.07539255435649472,0.0017100021188563557
q5,21%,None,24,GLU,M4,0.020155754192351237,1.001065757444844e-4
q5,21%,None,24,GLU,M5,0.7740528688185994,0.0030033286322124777
q5,21%,None,36,GLU,M0,0.11758751928887506,0.003914045695480223
q5,21%,None,36,GLU,M1,0.006134177293509141,3.887027566951677e-4
q5,21%,None,36,GLU,M2,0.010965225010841314,7.990743883461438e-5
q5,21%,None,36,GLU,M3,0.08021099515319988,0.0012076590169280079
q5,21%,None,36,GLU,M4,0.01980067812125853,8.411109385089042e-5
q5,21%,None,36,GLU,M5,0.7591162550713535,0.007400549726614343
q5,21%,None,48,GLU,M0,0.12587758446621328,0.006722572024215231
q5,21%,None,48,GLU,M1,0.006745433872833105,8.014047284164998e-5
q5,21%,None,48,GLU,M2,0.011952465941633747,1.337088481148999e-4
q5,21%,None,48,GLU,M3,0.08605662511674138,4.803525960391503e-4
q5,21%,None,48,GLU,M4,0.019730469032918245,1.0360431313425212e-4
q5,21%,None,48,GLU,M5,0.7509684234500364,0.0054413031297448474
q5,0.5%,None,12,GLU,M0,0.18420912157254504,0.008095684707145376
q5,0.5%,None,12,GLU,M1,8.505795868801645e-4,1.6850520268569722e-4
q5,0.5%,None,12,GLU,M2,0.005845369239654852,4.86607214465756e-4
q5,0.5%,None,12,GLU,M3,0.03459988555324523,0.0028673139399489466
q5,0.5%,None,12,GLU,M4,0.019653831688724227,2.4075937130675162e-4
q5,0.5%,None,12,GLU,M5,0.7466245763579424,0.003330768144952507
q5,0.5%,None,24,GLU,M0,0.1738851592748269,0.0059616098894093375
q5,0.5%,None,24,GLU,M1,8.066895558034983e-4,1.762445831217764e-4
q5,0.5%,None,24,GLU,M2,0.007959502872747489,2.2551914122822487e-4
q5,0.5%,None,24,GLU,M3,0.029654797968991304,0.00215793634583454
q5,0.5%,None,24,GLU,M4,0.02011521366846129,3.988997052422074e-4
q5,0.5%,None,24,GLU,M5,0.7614498395680157,0.011530830537309904
q5,0.5%,None,36,GLU,M0,0.16831189362131418,0.0025690506113115632
q5,0.5%,None,36,GLU,M1,7.09332071691059e-4,1.0883702992882376e-4
q5,0.5%,None,36,GLU,M2,0.008860653817898273,1.3096294897393138e-4
q5,0.5%,None,36,GLU,M3,0.03131947007090104,0.001435654381324712
q5,0.5%,None,36,GLU,M4,0.020370932244872072,2.0938677761381445e-4
q5,0.5%,None,36,GLU,M5,0.7692050272042837,0.0032211194459905294
q5,0.5%,None,48,GLU,M0,0.1708331621470928,0.004340426305130845
q5,0.5%,None,48,GLU,M1,5.321557767839312e-4,9.696385069394305e-5
q5,0.5%,None,48,GLU,M2,0.009158995217572304,3.2224545369583375e-4
q5,0.5%,None,48,GLU,M3,0.02662391292333337,0.00175628024627328
q5,0.5%,None,48,GLU,M4,0.02065995237440359,9.37631532701635e-5
q5,0.5%,None,48,GLU,M5,0.7721918215608141,0.0038316910730811908
glc2,21%,None,12,LAC,M0,0.95585625099383,0.0028095509305736534
glc2,21%,None,12,LAC,M1,0.0010058779518032847,2.1898561087257433e-4
glc2,21%,None,12,LAC,M2,0.04274548548993148,0.002617295573411389
glc2,21%,None,12,LAC,M3,8.516888023847165e-5,5.811960126976609e-5
glc2,21%,None,24,LAC,M0,0.9179762362721553,0.014943316256250871
glc2,21%,None,24,LAC,M1,0.0029824459540914124,6.430919556838402e-4
glc2,21%,None,24,LAC,M2,0.07899910937664667,0.014228988434237378
glc2,21%,None,24,LAC,M3,7.003034773003437e-4,1.970859127300804e-4
glc2,21%,None,36,LAC,M0,0.8604888082650562,0.004050455350252024
glc2,21%,None,36,LAC,M1,0.0035721301577599776,2.604345644189252e-4
glc2,21%,None,36,LAC,M2,0.1347937190749687,0.00381868073156061
glc2,21%,None,36,LAC,M3,9.777537535298263e-4,7.725021358523712e-5
glc2,21%,None,48,LAC,M0,0.8121757513057206,0.009392431674946298
glc2,21%,None,48,LAC,M1,0.005192375596516137,2.475285436639491e-4
glc2,21%,None,48,LAC,M2,0.18132554777532497,0.009002717692503236
glc2,21%,None,48,LAC,M3,0.0013063253224383372,2.0252850683254083e-4
glc2,0.5%,None,12,LAC,M0,0.9523442432307528,0.0033485169859056767
glc2,0.5%,None,12,LAC,M1,0.001318639961072529,2.2835616370134174e-4
glc2,0.5%,None,12,LAC,M2,0.04522290913836162,0.0032763375379994465
glc2,0.5%,None,12,LAC,M3,6.009767798771272e-4,1.0791105169486398e-4
glc2,0.5%,None,24,LAC,M0,0.9275132080112137,0.01395131136425231
glc2,0.5%,None,24,LAC,M1,0.0012447441491921,2.313434136135729e-4
glc2,0.5%,None,24,LAC,M2,0.0702453801423643,0.013565711734038968
glc2,0.5%,None,24,LAC,M3,5.924698068227556e-4,1.032051351848145e-5
glc2,0.5%,None,36,LAC,M0,0.8918847240875214,0.010191915143040716
glc2,0.5%,None,36,LAC,M1,0.0023905767244052053,2.343371198386853e-4
glc2,0.5%,None,36,LAC,M2,0.10506583484513057,0.009940168940094743
glc2,0.5%,None,36,LAC,M3,6.588643429428791e-4,7.026962890946117e-5
glc2,0.5%,None,48,LAC,M0,0.8726837847852608,0.008782531094865402
glc2,0.5%,None,48,LAC,M1,0.003098600827623071,2.0133940781653044e-4
glc2,0.5%,None,48,LAC,M2,0.12353178613936736,0.008532333575429965
glc2,0.5%,None,48,LAC,M3,6.07232191636938e-4,1.0721207518680608e-4
glc6,21%,None,12,LAC,M0,0.9021090277601603,0.005970602973331141
glc6,21%,None,12,LAC,M1,1.7589648773450777e-4,5.002680452492898e-5
glc6,21%,None,12,LAC,M2,0.002908451592019413,1.8854150146530978e-4
glc6,21%,None,12,LAC,M3,0.0948674495828863,0.005695019969943961
glc6,21%,None,24,LAC,M0,0.8056459772683937,0.03078695063389718
glc6,21%,None,24,LAC,M1,4.428926382709592e-5,2.866114662833965e-5
glc6,21%,None,24,LAC,M2,0.006170612159062708,0.0010378133946755332
glc6,21%,None,24,LAC,M3,0.1880011222265828,0.02959774767680199
glc6,21%,None,36,LAC,M0,0.7631880562282926,0.003368517930608724
glc6,21%,None,36,LAC,M1,1.7184966518182614e-4,2.1794593899999107e-5
glc6,21%,None,36,LAC,M2,0.007458650290599598,1.2302976704613034e-4
glc6,21%,None,36,LAC,M3,0.22930819072297268,0.003291680647040093
glc6,21%,None,48,LAC,M0,0.6149906988523371,0.06253836307369602
glc6,21%,None,48,LAC,M1,2.238816927337613e-4,6.61223724933754e-5
glc6,21%,None,48,LAC,M2,0.012626153239348214,0.0020373596862597906
glc6,21%,None,48,LAC,M3,0.3722063438236829,0.0604587389734394
glc6,0.5%,None,12,LAC,M0,0.8847631568789416,0.01998200232052347
glc6,0.5%,None,12,LAC,M1,2.1154874756464502e-4,1.3426698132650808e-4
glc6,0.5%,None,12,LAC,M2,0.0031496315398067054,5.025489738810042e-4
glc6,0.5%,None,12,LAC,M3,0.1120348945661988,0.01944032810562996
glc6,0.5%,None,24,LAC,M0,0.8884254326375296,0.03424372324703907
glc6,0.5%,None,24,LAC,M1,2.0938044530990313e-5,2.09380445309903e-5
glc6,0.5%,None,24,LAC,M2,0.003342062822919292,0.0010888012522745844
glc6,0.5%,None,24,LAC,M3,0.1083141517831525,0.03314892736817539
glc6,0.5%,None,36,LAC,M0,0.7477367423392899,0.013676367163292815
glc6,0.5%,None,36,LAC,M1,2.1056212465618736e-4,1.2413989454270407e-4
